,date_time,site_name,posa_continent,user_location_country,user_location_region,user_location_city,orig_destination_distance,user_id,is_mobile,is_package,channel,srch_ci,srch_co,srch_adults_cnt,srch_children_cnt,srch_rm_cnt,srch_destination_id,srch_destination_type_id,is_booking,cnt,hotel_continent,hotel_country,hotel_market,hotel_cluster
3899,2014-10-31 14:15:20,2,3,66,220,43026,4703.9944,23234,0,1,9,2015-01-08,2015-01-22,1,0,1,8859,1,0,1,2,50,212,0
3900,2014-11-08 14:41:20,2,3,66,220,43026,4703.9465,23234,0,1,2,2015-01-08,2015-01-15,2,0,1,8859,1,0,1,2,50,212,97
3901,2014-11-08 14:51:07,2,3,66,220,43026,4703.9944,23234,0,1,2,2015-01-08,2015-01-15,1,0,1,8859,1,0,1,2,50,212,0
3902,2014-11-09 16:26:58,2,3,66,220,43026,4703.6119,23234,0,1,9,2015-01-08,2015-01-22,1,0,1,8859,1,0,1,2,50,212,33
3903,2014-11-09 16:31:52,2,3,66,220,43026,4698.6644,23234,0,1,9,2015-01-08,2015-01-22,1,0,1,8859,1,0,1,2,50,212,41
3904,2014-11-09 16:38:35,2,3,66,220,43026,4702.7259,23234,0,1,9,2015-01-08,2015-01-22,1,0,1,8859,1,0,1,2,50,212,87
3905,2014-11-09 17:37:58,2,3,66,220,43026,4703.8272,23234,0,1,9,2015-01-15,2015-01-22,1,0,1,8859,1,0,1,2,50,212,84
3906,2014-11-09 17:41:03,2,3,66,220,43026,4703.4723,23234,0,1,9,2015-01-15,2015-01-22,1,0,1,8859,1,0,1,2,50,212,19
3907,2014-11-09 18:13:04,2,3,66,220,43026,4704.2095,23234,0,1,9,2015-01-15,2015-01-22,1,0,1,8859,1,0,1,2,50,212,96
3908,2014-11-09 18:21:15,2,3,66,220,43026,4703.9532,23234,0,1,9,2015-01-15,2015-01-22,1,0,1,8859,1,0,1,2,50,212,98
3909,2014-11-09 18:35:17,2,3,66,220,43026,4703.9944,23234,0,1,9,2015-01-08,2015-01-09,1,0,1,8859,1,0,1,2,50,212,0
3910,2014-11-10 04:50:38,2,3,66,220,43026,4703.589,23234,0,1,9,2015-01-09,2015-01-23,2,0,1,8859,1,0,1,2,50,212,21
3911,2014-11-10 05:01:57,2,3,66,220,43026,4703.4966,23234,0,1,9,2015-01-09,2015-01-23,2,0,1,8859,1,0,1,2,50,212,37
3912,2014-11-10 05:03:25,2,3,66,220,43026,4703.5948,23234,0,1,9,2015-01-09,2015-01-23,2,0,1,8859,1,0,1,2,50,212,0
3913,2014-11-10 05:05:25,2,3,66,220,43026,4703.7278,23234,0,1,9,2015-01-09,2015-01-23,2,0,1,8859,1,0,1,2,50,212,91
3914,2014-11-10 05:06:58,2,3,66,220,43026,4703.9532,23234,0,1,9,2015-01-09,2015-01-23,2,0,1,8859,1,0,1,2,50,212,98
3915,2014-11-10 05:09:16,2,3,66,220,43026,4703.4723,23234,0,0,9,2015-01-09,2015-01-23,2,0,1,8859,1,0,1,2,50,212,19
3916,2014-11-10 05:09:44,2,3,66,220,43026,4703.4723,23234,0,0,9,2015-01-09,2015-01-23,1,0,1,8859,1,0,1,2,50,212,19
3917,2014-11-10 16:36:35,2,3,66,220,43026,4703.9944,23234,0,1,2,2015-01-08,2015-01-15,2,0,1,8859,1,0,2,2,50,212,0
3918,2014-11-10 16:40:29,2,3,66,220,43026,4703.8217,23234,0,1,2,2015-01-08,2015-01-15,1,0,1,8859,1,0,1,2,50,212,56
3919,2014-11-10 16:42:28,2,3,66,220,43026,4703.6097,23234,0,1,2,2015-01-08,2015-01-15,1,0,1,8859,1,0,3,2,50,212,0
3920,2014-11-10 16:43:10,2,3,66,220,43026,4703.589,23234,0,1,2,2015-01-08,2015-01-15,1,0,1,8859,1,0,3,2,50,212,21
3921,2014-11-10 16:45:17,2,3,66,220,43026,4704.2095,23234,0,1,2,2015-01-08,2015-01-15,1,0,1,8859,1,0,1,2,50,212,96
3922,2014-11-10 16:46:48,2,3,66,220,43026,4703.5832,23234,0,1,2,2015-01-08,2015-01-15,1,0,1,8859,1,0,2,2,50,212,0
3923,2014-11-10 16:48:06,2,3,66,220,43026,4703.5948,23234,0,1,2,2015-01-08,2015-01-15,1,0,1,8859,1,0,3,2,50,212,0
3924,2014-11-10 16:52:37,2,3,66,220,43026,4704.1292,23234,0,1,2,2015-01-08,2015-01-15,1,0,1,8859,1,0,1,2,50,212,9
3925,2014-11-10 16:53:24,2,3,66,220,43026,4703.7278,23234,0,1,2,2015-01-08,2015-01-15,1,0,1,8859,1,0,1,2,50,212,91
3926,2014-11-10 17:00:18,2,3,66,220,43026,4703.5536,23234,0,1,2,2015-01-08,2015-01-15,1,0,1,8859,1,0,3,2,50,212,5
3927,2014-11-10 17:03:45,2,3,66,220,43026,4703.7133,23234,0,1,2,2015-01-08,2015-01-15,1,0,1,8859,1,0,1,2,50,212,41
3928,2014-11-10 17:09:52,2,3,66,220,43026,4703.9944,23234,0,1,2,2015-01-08,2015-01-15,1,0,1,8859,1,0,6,2,50,212,0
3929,2014-11-10 17:14:04,2,3,66,220,43026,4703.4723,23234,0,1,2,2015-01-08,2015-01-15,1,0,1,8859,1,0,1,2,50,212,19
3930,2014-11-10 17:26:18,2,3,66,220,43026,4703.9944,23234,0,0,2,2015-01-09,2015-01-16,1,0,1,8859,1,0,1,2,50,212,0
3931,2014-11-14 18:39:16,2,3,66,220,43026,4703.9944,23234,0,1,2,2015-01-08,2015-01-15,1,0,1,8859,1,0,1,2,50,212,0
3932,2014-11-18 06:49:49,2,3,66,220,43026,4703.9944,23234,0,1,2,2015-03-06,2015-03-07,1,0,1,669,3,0,4,2,50,212,0
3933,2014-11-18 06:55:17,2,3,66,220,43026,4703.9944,23234,0,1,2,2015-03-06,2015-03-07,2,0,1,669,3,0,1,2,50,212,0
3934,2014-11-22 15:10:52,2,3,66,220,43026,4703.6892,23234,0,1,2,2015-02-19,2015-03-06,1,0,1,669,3,0,3,2,50,212,96
3935,2014-11-22 17:07:26,2,3,66,220,43026,4703.9532,23234,0,1,9,2015-01-03,2015-01-10,1,0,1,669,3,0,4,2,50,212,98
3936,2014-11-22 17:14:29,2,3,66,220,43026,4703.9532,23234,0,1,9,2015-02-12,2015-02-18,1,0,1,8859,1,0,4,2,50,212,98
3937,2014-11-23 06:37:08,2,3,66,220,43026,4703.9944,23234,0,1,7,2015-04-01,2015-04-08,1,0,1,8859,1,0,1,2,50,212,0
3938,2014-11-23 06:37:34,2,3,66,220,43026,4703.6892,23234,0,1,7,2015-04-01,2015-04-08,1,0,1,8859,1,0,4,2,50,212,96
3939,2014-11-24 09:52:15,2,3,66,220,43026,4703.6892,23234,0,1,2,2015-04-01,2015-04-08,2,0,1,8859,1,0,1,2,50,212,96
3940,2014-11-24 09:53:33,2,3,66,220,43026,4703.589,23234,0,1,2,2015-04-01,2015-04-08,1,0,1,8859,1,0,3,2,50,212,21
3941,2014-11-28 05:43:20,2,3,66,220,43026,4704.1292,23234,0,0,2,2015-04-01,2015-04-08,1,0,1,8859,1,0,1,2,50,212,9
3942,2014-11-28 05:45:27,2,3,66,220,43026,4703.9532,23234,0,0,2,2015-04-01,2015-04-08,1,0,1,8859,1,0,3,2,50,212,98
3943,2014-11-28 05:56:43,2,3,66,220,43026,4703.6097,23234,0,0,2,2015-04-01,2015-04-08,1,0,1,8859,1,0,4,2,50,212,0
3944,2014-11-28 06:01:16,2,3,66,220,43026,4703.4723,23234,0,0,2,2015-04-01,2015-04-08,1,0,1,8859,1,0,1,2,50,212,19
3945,2014-11-28 06:09:50,2,3,66,220,43026,4703.5948,23234,0,0,2,2015-04-01,2015-04-08,1,0,1,8859,1,0,1,2,50,212,0
3946,2014-11-28 06:23:30,2,3,66,220,43026,4703.5435,23234,0,0,2,2015-04-01,2015-04-08,1,0,1,8859,1,0,1,2,50,212,55
3947,2014-11-28 06:58:41,2,3,66,220,43026,4703.4288,23234,0,0,2,2015-04-01,2015-04-08,1,0,1,8859,1,0,1,2,50,212,83
3948,2014-11-28 07:03:04,2,3,66,220,43026,4703.6892,23234,0,0,2,2015-04-01,2015-04-08,1,0,1,8859,1,0,1,2,50,212,96
3949,2014-12-03 08:21:24,2,3,66,220,43026,4703.9532,23234,0,0,2,2015-04-01,2015-04-08,1,0,1,8859,1,0,5,2,50,212,98
3950,2014-12-03 08:22:41,2,3,66,220,43026,4703.5832,23234,0,0,2,2015-04-01,2015-04-08,1,0,1,8859,1,0,1,2,50,212,0
3951,2014-12-03 08:24:11,2,3,66,220,43026,4703.589,23234,0,0,2,2015-04-01,2015-04-08,1,0,1,8859,1,0,1,2,50,212,21
3952,2014-12-10 11:35:06,2,3,66,220,43026,4703.6097,23234,0,0,2,2015-04-01,2015-04-08,1,0,1,8859,1,0,1,2,50,212,0
3953,2014-12-10 11:42:47,2,3,66,220,43026,4703.6892,23234,0,0,2,2015-04-01,2015-04-08,1,0,1,8859,1,0,1,2,50,212,96
3954,2014-12-17 15:43:46,2,3,66,220,43026,4703.9944,23234,0,0,2,2015-04-01,2015-04-08,1,0,1,8859,1,0,1,2,50,212,0
3955,2014-12-18 14:39:00,2,3,66,220,43026,4703.487,23234,0,0,2,2015-04-01,2015-04-08,2,0,1,8859,1,0,1,2,50,212,25
3956,2014-12-18 14:41:23,2,3,66,220,43026,4703.6097,23234,0,0,2,2015-04-01,2015-04-08,2,0,1,8859,1,0,1,2,50,212,0
3957,2014-12-18 14:43:11,2,3,66,220,43026,4703.589,23234,0,0,2,2015-04-01,2015-04-08,2,0,1,8859,1,0,1,2,50,212,21
3958,2014-12-22 12:46:45,2,3,66,220,43026,4703.6892,23234,0,0,2,2015-04-01,2015-04-08,1,0,1,13094,3,0,1,2,50,212,84
3959,2014-12-24 06:03:18,2,3,66,220,43026,4703.6097,23234,0,0,2,2015-04-01,2015-04-08,1,0,1,8859,1,0,2,2,50,212,0
3960,2014-12-24 06:04:13,2,3,66,220,43026,4703.589,23234,0,0,2,2015-04-01,2015-04-08,1,0,1,8859,1,0,1,2,50,212,21
3961,2014-12-24 06:06:59,2,3,66,220,43026,4703.5948,23234,0,0,2,2015-04-01,2015-04-08,1,0,1,8859,1,0,1,2,50,212,0
3962,2014-12-24 06:08:54,2,3,66,220,43026,4703.5435,23234,0,0,2,2015-04-01,2015-04-08,1,0,1,8859,1,0,1,2,50,212,55
3963,2014-12-24 06:10:06,2,3,66,220,43026,4698.6644,23234,0,0,2,2015-04-01,2015-04-08,1,0,1,8859,1,0,1,2,50,212,41
3964,2014-12-24 08:01:34,2,3,66,220,43026,4703.9532,23234,0,0,2,2015-04-01,2015-04-08,1,0,1,8859,1,0,2,2,50,212,98
3965,2014-12-24 08:56:17,2,3,66,220,43026,4703.9944,23234,0,0,9,2015-04-01,2015-04-08,1,0,1,8859,1,0,1,2,50,212,0
3966,2014-12-24 08:57:41,2,3,66,220,43026,4703.9532,23234,0,0,9,2015-04-01,2015-04-08,1,0,1,8859,1,0,1,2,50,212,98
3967,2014-12-24 08:59:16,2,3,66,220,43026,4703.6097,23234,0,0,9,2015-04-01,2015-04-08,1,0,1,8859,1,0,1,2,50,212,0
3968,2014-12-25 14:58:32,2,3,66,220,43026,4703.6097,23234,0,0,2,2015-04-01,2015-04-08,1,0,1,8859,1,0,1,2,50,212,0
3969,2014-12-25 15:09:06,2,3,66,220,43026,4703.4966,23234,0,0,2,2015-04-01,2015-04-08,1,0,1,8859,1,0,1,2,50,212,37
3970,2014-12-27 11:12:59,2,3,66,220,43026,4703.6097,23234,0,0,2,2015-04-01,2015-04-08,2,0,1,8859,1,0,1,2,50,212,0
3971,2014-12-27 11:13:57,2,3,66,220,43026,4703.589,23234,0,0,2,2015-04-01,2015-04-08,2,0,1,8859,1,0,1,2,50,212,21
3972,2014-12-27 11:14:43,2,3,66,220,43026,4703.9532,23234,0,0,2,2015-04-01,2015-04-08,2,0,1,8859,1,0,1,2,50,212,98
3973,2014-12-27 11:16:06,2,3,66,220,43026,4703.487,23234,0,0,2,2015-04-01,2015-04-08,2,0,1,8859,1,0,1,2,50,212,25
3974,2014-12-28 12:31:26,2,3,66,220,43026,4703.7133,23234,0,0,2,2015-04-01,2015-04-08,2,0,1,8859,1,0,1,2,50,212,41
3975,2014-12-28 12:36:25,2,3,66,220,43026,4703.5435,23234,0,0,2,2015-04-01,2015-04-08,1,0,1,8859,1,0,1,2,50,212,55
3976,2014-03-20 17:50:18,2,3,66,403,34849,376.8066,23396,0,0,9,2014-04-09,2014-04-10,2,0,1,15093,1,0,1,2,50,679,73
3977,2014-03-20 17:52:47,2,3,66,403,34849,382.0119,23396,0,0,9,2014-04-09,2014-04-10,2,0,1,15093,1,0,1,2,50,679,93
3978,2014-03-20 17:55:41,2,3,66,403,34849,384.7163,23396,0,0,9,2014-04-09,2014-04-10,2,0,1,15093,1,0,1,2,50,679,16
3979,2014-03-20 18:12:36,2,3,66,403,34849,376.8066,23396,0,0,9,2014-04-09,2014-04-10,2,0,1,28593,6,0,2,2,50,679,73
3980,2014-03-20 18:13:09,2,3,66,403,34849,376.8066,23396,0,0,9,2014-04-09,2014-04-13,2,0,1,28593,6,0,1,2,50,679,73
3981,2014-03-20 18:15:43,2,3,66,403,34849,379.2455,23396,0,0,9,2014-04-09,2014-04-10,2,0,1,28593,6,0,1,2,50,679,7
3982,2014-03-20 18:17:33,2,3,66,403,34849,379.3855,23396,0,0,9,2014-04-09,2014-04-10,2,0,1,28593,6,0,1,2,50,679,42
3983,2014-03-20 18:17:46,2,3,66,403,34849,379.3855,23396,0,0,9,2014-04-09,2014-04-13,2,0,1,28593,6,0,1,2,50,679,42
3984,2014-04-06 19:02:58,2,3,66,403,34849,374.89300000000003,23396,0,0,9,2014-04-13,2014-04-14,2,0,1,28593,6,0,1,2,50,679,91
3985,2014-04-28 17:11:39,2,3,66,403,34849,678.6798,23396,0,0,2,2014-06-20,2014-06-27,2,0,1,14984,1,0,2,2,50,1457,80
3986,2014-04-28 17:21:04,2,3,66,403,34849,693.1331,23396,0,0,2,2014-06-20,2014-06-27,2,0,1,14984,1,0,1,2,50,1457,17
3987,2014-04-28 17:24:10,2,3,66,403,34849,665.1306,23396,0,0,2,2014-06-21,2014-06-28,4,0,1,14984,1,0,1,2,50,1457,80
3988,2014-04-28 17:28:07,2,3,66,403,34849,679.8573,23396,0,0,2,2014-06-21,2014-06-28,4,0,1,14984,1,0,1,2,50,1457,83
3989,2014-04-28 17:31:12,2,3,66,403,34849,705.4634,23396,0,0,2,2014-06-21,2014-06-28,4,0,1,14984,1,0,1,2,50,1457,83
3990,2014-09-22 06:43:31,2,3,66,403,34849,85.3971,23396,0,0,9,2014-10-17,2014-10-18,2,0,1,4157,3,0,2,2,50,1249,42
3991,2014-03-30 21:11:11,2,3,66,462,27117,1037.4098,23444,0,1,9,2014-05-20,2014-05-26,2,2,1,8278,1,0,1,2,50,368,84
3992,2014-03-30 21:16:32,2,3,66,462,27117,1064.7681,23444,0,1,9,2014-05-20,2014-05-26,2,2,1,8278,1,0,8,2,50,368,49
3993,2014-03-30 21:25:51,2,3,66,462,27117,1053.851,23444,0,1,9,2014-05-20,2014-05-26,2,2,1,8278,1,0,3,2,50,368,95
3994,2014-03-30 21:29:56,2,3,66,462,27117,1050.7345,23444,0,1,9,2014-05-20,2014-05-26,2,2,1,8278,1,0,5,2,50,368,91
3995,2014-03-30 21:33:54,2,3,66,462,27117,1054.7196,23444,0,1,9,2014-05-20,2014-05-26,2,2,1,8278,1,0,2,2,50,368,33
3996,2014-03-30 21:37:09,2,3,66,462,27117,1063.9452,23444,0,1,9,2014-05-20,2014-05-26,2,2,1,8278,1,0,3,2,50,368,21
3997,2014-03-30 21:43:46,2,3,66,462,27117,1064.901,23444,0,1,9,2014-05-20,2014-05-26,2,2,1,8278,1,0,2,2,50,368,72
3998,2014-03-30 21:44:23,2,3,66,462,27117,1062.8626,23444,0,1,9,2014-05-20,2014-05-26,2,2,1,8278,1,0,2,2,50,368,91
3999,2014-03-30 21:47:47,2,3,66,462,27117,1055.9893,23444,0,1,9,2014-05-20,2014-05-26,2,2,1,8278,1,0,5,2,50,368,94
4000,2014-03-30 22:13:34,2,3,66,462,27117,1062.0509,23444,0,1,9,2014-05-20,2014-05-26,2,2,1,8278,1,0,9,2,50,368,6
4001,2014-03-30 22:24:07,2,3,66,462,27117,1056.9837,23444,0,1,9,2014-05-20,2014-05-26,2,2,1,8278,1,0,1,2,50,368,50
4002,2014-03-30 22:57:39,2,3,66,462,27117,1062.0509,23444,0,1,9,2014-05-21,2014-05-27,2,2,1,8278,1,1,1,2,50,368,6
4003,2013-01-07 16:28:26,2,3,66,254,46142,736.2199,23532,1,0,2,2013-02-04,2013-02-07,2,0,1,3414,3,0,7,2,50,350,48
4004,2013-01-09 20:57:05,2,3,66,254,46142,736.2199,23532,1,0,2,2013-02-04,2013-02-07,2,0,1,3414,3,0,1,2,50,350,48
4005,2013-01-10 15:56:52,2,3,66,254,46142,736.2199,23532,0,0,2,2013-02-03,2013-02-06,2,0,1,3414,3,0,2,2,50,350,48
4006,2013-01-10 16:01:32,2,3,66,254,46142,736.2199,23532,0,0,2,2013-02-04,2013-02-07,2,0,1,3414,3,0,1,2,50,350,48
4007,2013-01-10 16:04:44,2,3,66,254,46142,736.2199,23532,0,0,2,2013-02-04,2013-02-07,2,0,1,3414,3,1,1,2,50,350,48
4008,2013-01-11 06:46:22,2,3,66,254,46142,835.1126,23532,0,0,2,2013-02-03,2013-02-06,2,1,1,8266,1,0,1,2,50,411,28
4009,2013-01-13 07:44:48,2,3,66,254,21713,1109.9841,23532,1,0,2,2013-02-07,2013-02-08,2,0,1,15093,1,0,3,2,50,679,71
4010,2013-01-13 08:07:51,2,3,66,254,21713,1112.609,23532,1,0,2,2013-02-07,2013-02-08,2,0,1,15093,1,0,1,2,50,679,50
4011,2013-02-03 14:38:32,2,3,66,363,46852,,23532,1,0,1,2013-02-03,2013-02-04,2,0,1,1121,3,1,1,2,50,1054,47
4012,2013-02-07 13:40:02,2,3,66,442,18617,,23532,1,0,2,2013-02-07,2013-02-08,2,0,1,28554,6,0,4,2,50,582,32
4013,2013-02-07 13:53:05,2,3,66,442,18617,,23532,1,0,2,2013-02-07,2013-02-08,2,0,1,28554,6,1,1,2,50,582,32
4014,2013-02-26 05:30:21,2,3,66,220,18876,357.68199999999996,23532,1,0,0,2013-02-26,2013-02-27,2,0,1,14803,1,0,3,2,50,558,77
4015,2013-02-26 05:34:55,2,3,66,220,18876,357.68199999999996,23532,1,0,0,2013-02-26,2013-02-27,2,0,1,1325,3,0,1,2,50,558,77
4016,2013-02-26 05:37:09,2,3,66,220,18876,357.68199999999996,23532,1,0,0,2013-02-26,2013-02-27,2,0,1,1325,3,1,1,2,50,558,77
4017,2013-06-17 16:24:16,2,3,66,254,41165,787.6632,23532,1,0,2,2013-09-18,2013-09-24,2,0,1,8842,1,0,1,2,50,669,44
4018,2013-06-17 16:25:53,2,3,66,254,41165,787.5926,23532,1,0,2,2013-09-18,2013-09-24,2,0,1,8842,1,0,1,2,50,669,63
4019,2013-06-17 16:27:30,2,3,66,254,41165,787.5926,23532,1,0,2,2013-09-17,2013-09-23,2,0,1,8842,1,0,1,2,50,669,63
4020,2013-08-08 19:58:04,2,3,66,254,21713,954.9262,23532,1,0,2,2013-10-20,2013-10-24,2,0,1,26051,6,0,2,2,50,1235,15
4021,2013-08-08 20:07:10,2,3,66,254,21713,954.6204,23532,1,0,2,2013-10-20,2013-10-24,2,0,1,26051,6,0,1,2,50,1235,47
4022,2013-08-17 11:23:56,2,3,66,254,21713,954.6204,23532,1,0,2,2013-10-20,2013-10-23,2,0,1,17563,1,0,1,2,50,1235,47
4023,2013-08-17 11:32:17,2,3,66,254,21713,954.9262,23532,1,0,2,2013-10-20,2013-10-23,2,0,1,17563,1,0,3,2,50,1235,15
4024,2013-08-17 11:33:45,2,3,66,254,21713,954.9262,23532,1,0,2,2013-10-27,2013-10-30,2,0,1,17563,1,0,1,2,50,1235,15
4025,2013-08-21 09:10:59,2,3,66,254,21713,954.6204,23532,1,0,0,2013-10-20,2013-10-23,2,0,1,17563,1,0,1,2,50,1235,47
4026,2013-08-21 09:12:44,2,3,66,254,21713,954.9262,23532,1,0,0,2013-10-20,2013-10-23,2,0,1,17563,1,0,2,2,50,1235,15
4027,2013-08-21 09:19:52,2,3,66,254,21713,729.6878,23532,1,0,0,2013-10-17,2013-10-20,2,0,1,3414,3,0,1,2,50,350,48
4028,2013-08-25 08:54:18,2,3,66,254,21713,954.9262,23532,0,0,2,2013-10-20,2013-10-23,2,0,1,17563,1,0,1,2,50,1235,15
4029,2013-08-25 09:05:11,2,3,66,254,21713,954.9262,23532,0,0,2,2013-10-20,2013-10-23,2,0,1,17563,1,1,1,2,50,1235,15
4030,2013-10-08 08:58:20,2,3,66,254,21713,728.1159,23532,1,0,0,2013-10-17,2013-10-20,2,0,1,43055,6,0,1,2,50,350,91
4031,2013-10-08 18:21:14,2,3,66,254,21713,729.6878,23532,1,0,0,2013-10-17,2013-10-20,2,0,1,3414,3,0,1,2,50,350,48
4032,2013-10-08 19:02:26,2,3,66,254,21713,728.8668,23532,1,0,0,2013-10-17,2013-10-20,2,0,1,3414,3,0,2,2,50,350,48
4033,2013-10-11 18:26:53,2,3,66,254,21713,728.811,23532,1,0,2,2013-10-17,2013-10-20,2,0,1,3414,3,0,1,2,50,350,14
4034,2013-10-11 18:38:56,2,3,66,254,21713,729.6878,23532,1,0,2,2013-10-17,2013-10-20,2,0,1,3414,3,0,1,2,50,350,48
4035,2013-10-13 10:55:02,2,3,66,254,10168,,23532,1,0,2,2013-10-17,2013-10-20,2,0,1,3414,3,0,2,2,50,350,48
4036,2013-10-14 08:03:59,2,3,66,254,10168,,23532,1,0,2,2013-10-17,2013-10-20,2,0,1,3414,3,0,1,2,50,350,48
4037,2013-10-16 05:51:06,2,3,66,254,28705,325.9332,23532,1,0,0,2013-10-17,2013-10-20,2,0,1,3714,3,0,1,2,50,1055,60
4038,2013-10-16 10:25:12,2,3,66,174,13248,1719.0975,23532,1,0,0,2013-10-17,2013-10-20,2,0,1,16762,5,0,1,2,50,1077,47
4039,2013-11-10 13:03:13,2,3,66,254,51351,,23532,0,1,3,2014-01-28,2014-02-01,2,0,1,8791,1,0,1,4,8,110,66
4040,2014-01-03 09:56:27,2,3,66,254,24996,969.2305,23532,0,0,9,2014-05-18,2014-05-20,2,0,1,8793,1,0,1,2,50,677,13
4041,2014-01-03 09:58:31,2,3,66,254,24996,971.3908,23532,0,0,9,2014-05-18,2014-05-20,2,0,1,8793,1,0,1,2,50,677,63
4042,2014-01-03 10:01:47,2,3,66,254,24996,970.0427,23532,0,0,9,2014-05-18,2014-05-20,2,0,1,8793,1,0,2,2,50,677,99
4043,2014-01-03 10:02:58,2,3,66,254,24996,969.2771,23532,0,0,9,2014-05-18,2014-05-20,2,0,1,8793,1,0,1,2,50,677,42
4044,2014-01-03 10:06:24,2,3,66,254,24996,958.0393,23532,0,0,9,2014-05-18,2014-05-20,2,0,1,8793,1,0,1,2,50,677,28
4045,2014-01-03 10:12:41,2,3,66,254,24996,969.3512,23532,0,0,9,2014-05-18,2014-05-20,2,0,1,8793,1,0,1,2,50,677,50
4046,2014-01-03 10:16:19,2,3,66,254,24996,970.2139,23532,0,0,9,2014-05-18,2014-05-20,2,0,1,8793,1,0,1,2,50,677,73
4047,2014-01-03 10:26:12,2,3,66,254,24996,969.4754,23532,0,0,9,2014-05-18,2014-05-20,2,0,1,8793,1,0,1,2,50,677,91
4048,2014-01-03 10:30:21,2,3,66,254,24996,969.6446,23532,0,0,9,2014-05-18,2014-05-20,2,0,1,8793,1,0,1,2,50,677,41
4049,2014-01-03 10:35:20,2,3,66,254,24996,969.0376,23532,0,0,9,2014-05-18,2014-05-20,2,0,1,8793,1,0,1,2,50,677,33
4050,2014-01-03 10:38:18,2,3,66,254,24996,969.2369,23532,0,0,9,2014-05-18,2014-05-20,2,0,1,8793,1,0,1,2,50,677,90
4051,2014-01-03 10:45:50,2,3,66,254,24996,969.4663,23532,0,0,9,2014-05-18,2014-05-20,2,0,1,8793,1,0,1,2,50,677,33
4052,2014-01-06 09:43:18,2,3,66,254,21713,729.6878,23532,1,0,0,2014-05-21,2014-05-24,2,0,1,3414,3,0,1,2,50,350,48
4053,2014-01-19 15:57:01,2,3,66,254,41165,735.6096,23532,1,0,2,2014-05-21,2014-05-25,2,0,1,3414,3,0,1,2,50,350,48
4054,2014-01-19 16:04:17,2,3,66,254,41165,735.6096,23532,1,0,2,2014-05-21,2014-05-25,2,0,1,3414,3,1,1,2,50,350,48
4055,2014-01-19 16:31:59,2,3,66,254,41165,962.8147,23532,1,0,2,2014-05-18,2014-05-21,2,0,1,8793,1,0,1,2,50,677,28
4056,2014-01-19 16:35:34,2,3,66,254,41165,982.4322,23532,1,0,2,2014-05-18,2014-05-21,2,0,1,8793,1,0,1,2,50,677,73
4057,2014-01-19 16:40:29,2,3,66,254,41165,974.9481,23532,1,0,2,2014-05-18,2014-05-21,2,0,1,8793,1,0,1,2,50,677,73
4058,2014-01-19 16:45:39,2,3,66,254,41165,974.1967,23532,1,0,2,2014-05-18,2014-05-21,2,0,1,8793,1,0,2,2,50,677,91
4059,2014-01-19 16:51:22,2,3,66,254,41165,973.9541,23532,1,0,2,2014-05-18,2014-05-21,2,0,1,8793,1,0,1,2,50,677,13
4060,2014-02-19 19:57:47,2,3,66,254,41165,903.3371,23532,1,0,2,2014-05-07,2014-05-08,2,0,1,8291,1,0,1,2,50,191,9
4061,2014-02-19 20:07:25,2,3,66,254,41165,901.9959,23532,1,0,2,2014-03-26,2014-03-27,2,0,1,8291,1,0,2,2,50,191,95
4062,2014-02-19 20:09:18,2,3,66,254,41165,902.9896,23532,1,0,2,2014-03-26,2014-03-27,2,0,1,8291,1,0,1,2,50,191,55
4063,2014-02-19 20:21:48,2,3,66,254,41165,902.9896,23532,1,0,2,2014-05-07,2014-05-08,2,0,1,8291,1,0,1,2,50,191,55
4064,2014-02-19 20:31:03,2,3,66,254,41165,901.9607,23532,1,0,2,2014-05-06,2014-05-07,2,0,1,8291,1,0,1,2,50,191,95
4065,2014-02-19 20:33:07,2,3,66,254,41165,902.1512,23532,1,0,2,2014-05-06,2014-05-07,2,0,1,8291,1,0,1,2,50,191,21
4066,2014-02-19 20:35:43,2,3,66,254,41165,901.9959,23532,1,0,2,2014-05-06,2014-05-07,2,0,1,8291,1,0,1,2,50,191,95
4067,2014-02-19 20:37:13,2,3,66,254,41165,902.5426,23532,1,0,2,2014-05-06,2014-05-07,2,0,1,8291,1,0,1,2,50,191,41
4068,2014-02-19 20:38:42,2,3,66,254,41165,902.9896,23532,1,0,2,2014-05-06,2014-05-07,2,0,1,8291,1,0,2,2,50,191,55
4069,2014-02-19 20:52:49,2,3,66,254,41165,903.3424,23532,1,0,2,2014-05-06,2014-05-07,2,0,1,8291,1,0,1,2,50,191,73
4070,2014-02-19 21:07:21,2,3,66,254,41165,902.9896,23532,1,0,2,2014-05-06,2014-05-07,2,0,1,8291,1,1,1,2,50,191,55
4071,2014-05-03 16:08:29,2,3,66,348,53377,336.5617,23532,1,0,0,2014-05-04,2014-05-05,2,0,1,25823,6,0,4,2,50,1191,23
4072,2014-05-03 16:09:48,2,3,66,348,53377,336.1858,23532,1,0,0,2014-05-04,2014-05-05,2,0,1,25823,6,0,1,2,50,1191,48
4073,2014-05-03 16:18:15,2,3,66,348,53377,336.5617,23532,1,0,0,2014-05-04,2014-05-05,2,0,1,25823,6,1,1,2,50,1191,23
4074,2014-05-24 14:00:13,2,3,66,226,16288,,23532,1,0,1,2014-05-24,2014-05-25,2,0,1,26494,1,0,1,2,50,884,60
